L	rho	site	prior	observable	true	Delta	G	G_max
14	DMRG	3	UHF	ZZ onsite	-0.6105600015093554	-0.015948814566342895	48.49252177176357	49.47740323850943
14	DMRG	3	UHFsym	ZZ onsite	-0.6105600015093554	-0.015948814566342895	48.49252177176357	49.47740323850943
14	DMRG	3	chi2	ZZ up-up r=1	-0.6809703370583378	0.3190296629416618	4.415471006007083	70.14440381340621
14	DMRG	3	chi4	ZZ up-up r=1	-0.6809703370583378	0.14800398818576121	16.88332881513744	70.14440381340621
14	DMRG	3	chi8	ZZ up-up r=1	-0.6809703370583378	-0.00729117310599503	69.28568775641082	70.14440381340621
14	DMRG	3	chi16	ZZ up-up r=1	-0.6809703370583378	-0.003456823292766753	69.87108677914834	70.14440381340621
14	DMRG	3	chi32	ZZ up-up r=1	-0.6809703370583378	3.543625066571021e-5	70.14593016320093	70.14440381340621
14	DMRG	3	exact	ZZ up-up r=1	-0.6809703370583378	0.0	70.14440381340621	70.14440381340621
14	DMRG	3	UHF	ZZ up-up r=1	-0.6809703370583378	0.10492139358306052	27.33114076258637	70.14440381340621
14	DMRG	3	UHFsym	ZZ up-up r=1	-0.6809703370583378	-0.29038054418555204	5.128994118302819	70.14440381340621
14	DMRG	3	chi2	SzSz r=1	-0.14316569505994797	0.10683430494005192	1.6999527853678318	53.37287908003859
14	DMRG	3	chi4	SzSz r=1	-0.14316569505994797	0.03861103748961445	10.54740192280356	53.37287908003859
14	DMRG	3	chi8	SzSz r=1	-0.14316569505994797	-0.0017514103876558051	53.66072727408087	53.37287908003859
14	DMRG	3	chi16	SzSz r=1	-0.14316569505994797	-0.0006088109922108842	53.398955561242026	53.37287908003859
14	DMRG	3	chi32	SzSz r=1	-0.14316569505994797	5.457598511393602e-6	53.37320798094535	53.37287908003859
14	DMRG	3	exact	SzSz r=1	-0.14316569505994797	0.0	53.37287908003859	53.37287908003859
14	DMRG	3	UHF	SzSz r=1	-0.14316569505994797	0.029180837962840045	16.106901038943622	53.37287908003859
14	DMRG	3	UHFsym	SzSz r=1	-0.14316569505994797	-0.06964464647931225	4.061522541019726	53.37287908003859
14	DMRG	3	chi2	hop up r=1	0.5776047747916206	0.5776047747916206	1.0	45.001180972365
14	DMRG	3	chi4	hop up r=1	0.5776047747916206	-0.07181047440202493	27.914501676573366	45.001180972365
14	DMRG	3	chi8	hop up r=1	0.5776047747916206	0.004922832174294012	44.67473957642135	45.001180972365
14	DMRG	3	chi16	hop up r=1	0.5776047747916206	0.0010790285769144425	44.95350051316484	45.001180972365
14	DMRG	3	chi32	hop up r=1	0.5776047747916206	-1.6912893244902527e-5	45.00182033279774	45.001180972365
14	DMRG	3	exact	hop up r=1	0.5776047747916206	0.0	45.001180972365	45.001180972365
14	DMRG	3	UHF	hop up r=1	0.5776047747916206	0.1382743785059946	12.464876452629934	45.001180972365
14	DMRG	3	UHFsym	hop up r=1	0.5776047747916206	0.138274378505994	12.464876452630017	45.001180972365
14	ED	4	chi2	n	0.99999999999995	-4.973799150320701e-14	0.9999999997072646	1.0000000000053386
14	ED	4	chi4	n	0.99999999999995	-7.54464268837296e-9	1.000000007143094	1.0000000000053386
14	ED	4	chi8	n	0.99999999999995	9.168349413002375e-10	0.9999999991554355	1.0000000000053386
14	ED	4	chi16	n	0.99999999999995	7.755396325137554e-11	0.9999999999367567	1.0000000000053386
14	ED	4	chi32	n	0.99999999999995	-3.61710661422876e-13	1.0000000000011502	1.0000000000053386
14	ED	4	exact	n	0.99999999999995	-5.806466418789569e-12	1.0000000000053386	1.0000000000053386
14	ED	4	UHF	n	0.99999999999995	-4.907185768843192e-14	0.018884396581647287	1.0000000000053386
14	ED	4	UHFsym	n	0.99999999999995	-4.907185768843192e-14	0.9999999999999998	1.0000000000053386
14	ED	4	chi2	Sz	-1.5322465518607942e-13	-4.677997142432666e-9	0.9999999960462831	0.9999999999991146
14	ED	4	chi4	Sz	-1.5322465518607942e-13	3.1617781379167376e-9	1.0000000008481709	0.9999999999991146
14	ED	4	chi8	Sz	-1.5322465518607942e-13	-8.424261288553225e-12	1.0000000002147131	0.9999999999991146
14	ED	4	chi16	Sz	-1.5322465518607942e-13	1.3082801161856672e-10	1.0000000001294704	0.9999999999991146
14	ED	4	chi32	Sz	-1.5322465518607942e-13	1.3649734120768642e-11	1.0000000000115912	0.9999999999991146
14	ED	4	exact	Sz	-1.5322465518607942e-13	4.462749614297934e-13	0.9999999999991146	0.9999999999991146
14	ED	4	UHF	Sz	-1.5322465518607942e-13	-0.38443299719043167	0.030734440585009216	0.9999999999991146
14	ED	4	UHFsym	Sz	-1.5322465518607942e-13	-1.5321468052609255e-13	1.0000000000000004	0.9999999999991146
14	ED	4	chi2	DoubleOcc	0.10070316390566583	0.10070316390566583	2.1024004737861857	29.629242593660393
14	ED	4	chi4	DoubleOcc	0.10070316390566583	0.03017561688212861	13.565976298665047	29.629242593660393
14	ED	4	chi8	DoubleOcc	0.10070316390566583	-0.00043121243875998694	29.627268784847686	29.629242593660393
14	ED	4	chi16	DoubleOcc	0.10070316390566583	0.00013935069207660078	29.626848547825148	29.629242593660393
14	ED	4	chi32	DoubleOcc	0.10070316390566583	-2.313787998975414e-6	29.629269849547523	29.629242593660393
14	ED	4	exact	DoubleOcc	0.10070316390566583	2.176651914265193e-10	29.629242593660393	29.629242593660393
14	ED	4	UHF	DoubleOcc	0.10070316390566583	-0.0015081067656330105	1.1849324383600737	29.629242593660393
14	ED	4	UHFsym	DoubleOcc	0.10070316390566583	-0.0015081067656329272	29.560562989744813	29.629242593660393
14	ED	4	chi2	ZZ onsite	-0.5971873443772879	0.40281265562271185	2.1843009059734477	54.29911171886748
14	ED	4	chi4	ZZ onsite	-0.5971873443772879	0.12070248261774819	17.553815364840112	54.29911171886748
14	ED	4	chi8	ZZ onsite	-0.5971873443772879	-0.001724851588762788	54.22097206351496	54.29911171886748
14	ED	4	chi16	ZZ onsite	-0.5971873443772879	0.000557402613145408	54.314147403896236	54.29911171886748
14	ED	4	chi32	ZZ onsite	-0.5971873443772879	-9.255151324993882e-6	54.29881982463773	54.29911171886748
14	ED	4	exact	ZZ onsite	-0.5971873443772879	8.822234054406408e-10	54.29911171886748	54.29911171886748
14	ED	4	UHF	ZZ onsite	-0.5971873443772879	-0.0060324270624851906	53.82019519456436	54.29911171886748
14	ED	4	UHFsym	ZZ onsite	-0.5971873443772879	-0.0060324270624848575	53.820195194564384	54.29911171886748
14	ED	4	chi2	ZZ up-up r=1	-0.3716397042764686	-0.055990294194652235	11.606416541391994	16.162446562178353
14	ED	4	chi4	ZZ up-up r=1	-0.3716397042764686	-0.3199880210909703	1.315524471837845	16.162446562178353
14	ED	4	chi8	ZZ up-up r=1	-0.3716397042764686	-0.0034231949480440504	16.086233415407843	16.162446562178353
14	ED	4	chi16	ZZ up-up r=1	-0.3716397042764686	-0.000992163599529472	16.144445622234905	16.162446562178353
14	ED	4	chi32	ZZ up-up r=1	-0.3716397042764686	-5.09463841432134e-5	16.161604258120825	16.162446562178353
14	ED	4	exact	ZZ up-up r=1	-0.3716397042764686	-3.1659227461844353e-9	16.162446562178353	16.162446562178353
14	ED	4	UHF	ZZ up-up r=1	-0.3716397042764686	0.41219186244976197	0.8612037164831192	16.162446562178353
14	ED	4	UHFsym	ZZ up-up r=1	-0.3716397042764686	0.01795666461929485	15.904127975744721	16.162446562178353
14	ED	4	chi2	SzSz r=1	-0.07588793579900746	0.0030244167214466267	9.628164500417329	11.570051352918952
14	ED	4	chi4	SzSz r=1	-0.07588793579900746	-0.06297501500263289	1.3788279544952138	11.570051352918952
14	ED	4	chi8	SzSz r=1	-0.07588793579900746	-0.00047654896028290206	11.515572780556505	11.570051352918952
14	ED	4	chi16	SzSz r=1	-0.07588793579900746	-0.00022901923969274873	11.552189875703082	11.570051352918952
14	ED	4	chi32	SzSz r=1	-0.07588793579900746	-2.055390854295569e-5	11.568828826488572	11.570051352918952
14	ED	4	exact	SzSz r=1	-0.07588793579900746	-6.779040107041112e-10	11.570051352918952	11.570051352918952
14	ED	4	UHF	SzSz r=1	-0.07588793579900746	0.09600108740874372	0.704434823001867	11.570051352918952
14	ED	4	UHFsym	SzSz r=1	-0.07588793579900746	-0.002557712048873756	11.146358840597832	11.570051352918952
14	ED	4	chi2	hop up r=1	0.40740091376551246	0.40740091376551246	1.0	18.510537504164763
14	ED	4	chi4	hop up r=1	0.40740091376551246	0.40740091376551246	1.0	18.510537504164763
14	ED	4	chi8	hop up r=1	0.40740091376551246	0.003928202912573009	18.53909217547093	18.510537504164763
14	ED	4	chi16	hop up r=1	0.40740091376551246	0.0003469327399704958	18.515529180407707	18.510537504164763
14	ED	4	chi32	hop up r=1	0.40740091376551246	4.357422727974125e-5	18.51119057827775	18.510537504164763
14	ED	4	exact	hop up r=1	0.40740091376551246	2.299203438749231e-9	18.510537504164763	18.510537504164763
14	ED	4	UHF	hop up r=1	0.40740091376551246	-0.03140536215867651	16.357809233131867	18.510537504164763
14	ED	4	UHFsym	hop up r=1	0.40740091376551246	-0.03140536215867856	16.35780923313165	18.510537504164763
14	DMRG	4	chi2	n	1.0000000000057565	5.756728427286362e-12	0.9999999997072646	1.0000000000053386
14	DMRG	4	chi4	n	1.0000000000057565	-7.53883622195417e-9	1.000000007143094	1.0000000000053386
14	DMRG	4	chi8	n	1.0000000000057565	9.22641407719027e-10	0.9999999991554355	1.0000000000053386
14	DMRG	4	chi16	n	1.0000000000057565	8.33604296701651e-11	0.9999999999367567	1.0000000000053386
14	DMRG	4	chi32	n	1.0000000000057565	5.444755757366693e-12	1.0000000000011502	1.0000000000053386
14	DMRG	4	exact	n	1.0000000000057565	0.0	1.0000000000053386	1.0000000000053386
14	DMRG	4	UHF	n	1.0000000000057565	5.757394561101137e-12	0.018884396581647287	1.0000000000053386
14	DMRG	4	UHFsym	n	1.0000000000057565	5.757394561101137e-12	0.9999999999999998	1.0000000000053386
14	DMRG	4	chi2	Sz	-5.994996166158728e-13	-4.678443417394096e-9	0.9999999960462831	0.9999999999991146
14	DMRG	4	chi4	Sz	-5.994996166158728e-13	3.1613318629553078e-9	1.0000000008481709	0.9999999999991146
14	DMRG	4	chi8	Sz	-5.994996166158728e-13	-8.870536249983019e-12	1.0000000002147131	0.9999999999991146
14	DMRG	4	chi16	Sz	-5.994996166158728e-13	1.3038173665713693e-10	1.0000000001294704	0.9999999999991146
14	DMRG	4	chi32	Sz	-5.994996166158728e-13	1.3203459159338848e-11	1.0000000000115912	0.9999999999991146
14	DMRG	4	exact	Sz	-5.994996166158728e-13	0.0	0.9999999999991146	0.9999999999991146
14	DMRG	4	UHF	Sz	-5.994996166158728e-13	-0.384432997190878	0.030734440585009216	0.9999999999991146
14	DMRG	4	UHFsym	Sz	-5.994996166158728e-13	-5.994896419558859e-13	1.0000000000000004	0.9999999999991146
14	DMRG	4	chi2	DoubleOcc	0.10070316368800064	0.10070316368800064	2.1024004737861857	29.629242593660393
14	DMRG	4	chi4	DoubleOcc	0.10070316368800064	0.030175616664463417	13.565976298665047	29.629242593660393
14	DMRG	4	chi8	DoubleOcc	0.10070316368800064	-0.00043121265642517836	29.627268784847686	29.629242593660393
14	DMRG	4	chi16	DoubleOcc	0.10070316368800064	0.00013935047441140935	29.626848547825148	29.629242593660393
14	DMRG	4	chi32	DoubleOcc	0.10070316368800064	-2.3140056641668405e-6	29.629269849547523	29.629242593660393
14	DMRG	4	exact	DoubleOcc	0.10070316368800064	0.0	29.629242593660393	29.629242593660393
14	DMRG	4	UHF	DoubleOcc	0.10070316368800064	-0.001508106983298202	1.1849324383600737	29.629242593660393
14	DMRG	4	UHFsym	DoubleOcc	0.10070316368800064	-0.0015081069832981187	29.560562989744813	29.629242593660393
14	DMRG	4	chi2	ZZ onsite	-0.5971873452595113	0.40281265474048844	2.1843009059734477	54.29911171886748
14	DMRG	4	chi4	ZZ onsite	-0.5971873452595113	0.12070248173552478	17.553815364840112	54.29911171886748
14	DMRG	4	chi8	ZZ onsite	-0.5971873452595113	-0.0017248524709861934	54.22097206351496	54.29911171886748
14	DMRG	4	chi16	ZZ onsite	-0.5971873452595113	0.0005574017309220025	54.314147403896236	54.29911171886748
14	DMRG	4	chi32	ZZ onsite	-0.5971873452595113	-9.256033548399323e-6	54.29881982463773	54.29911171886748
14	DMRG	4	exact	ZZ onsite	-0.5971873452595113	0.0	54.29911171886748	54.29911171886748
14	DMRG	4	UHF	ZZ onsite	-0.5971873452595113	-0.006032427944708596	53.82019519456436	54.29911171886748
14	DMRG	4	UHFsym	ZZ onsite	-0.5971873452595113	-0.006032427944708263	53.820195194564384	54.29911171886748
14	DMRG	4	chi2	ZZ up-up r=1	-0.37163970111054584	-0.05599029102872949	11.606416541391994	16.162446562178353
14	DMRG	4	chi4	ZZ up-up r=1	-0.37163970111054584	-0.31998801792504755	1.315524471837845	16.162446562178353
14	DMRG	4	chi8	ZZ up-up r=1	-0.37163970111054584	-0.0034231917821213043	16.086233415407843	16.162446562178353
14	DMRG	4	chi16	ZZ up-up r=1	-0.37163970111054584	-0.0009921604336067258	16.144445622234905	16.162446562178353
14	DMRG	4	chi32	ZZ up-up r=1	-0.37163970111054584	-5.094321822046721e-5	16.161604258120825	16.162446562178353
14	DMRG	4	exact	ZZ up-up r=1	-0.37163970111054584	0.0	16.162446562178353	16.162446562178353
14	DMRG	4	UHF	ZZ up-up r=1	-0.37163970111054584	0.4121918656156847	0.8612037164831192	16.162446562178353
14	DMRG	4	UHFsym	ZZ up-up r=1	-0.37163970111054584	0.017956667785217595	15.904127975744721	16.162446562178353
14	DMRG	4	chi2	SzSz r=1	-0.07588793512110345	0.0030244173993506374	9.628164500417329	11.570051352918952
14	DMRG	4	chi4	SzSz r=1	-0.07588793512110345	-0.06297501432472888	1.3788279544952138	11.570051352918952
14	DMRG	4	chi8	SzSz r=1	-0.07588793512110345	-0.00047654828237889135	11.515572780556505	11.570051352918952
14	DMRG	4	chi16	SzSz r=1	-0.07588793512110345	-0.00022901856178873803	11.552189875703082	11.570051352918952
14	DMRG	4	chi32	SzSz r=1	-0.07588793512110345	-2.0553230638944986e-5	11.568828826488572	11.570051352918952
14	DMRG	4	exact	SzSz r=1	-0.07588793512110345	0.0	11.570051352918952	11.570051352918952
14	DMRG	4	UHF	SzSz r=1	-0.07588793512110345	0.09600108808664773	0.704434823001867	11.570051352918952
14	DMRG	4	UHFsym	SzSz r=1	-0.07588793512110345	-0.002557711370969745	11.146358840597832	11.570051352918952
14	DMRG	4	chi2	hop up r=1	0.407400911466309	0.407400911466309	1.0	18.510537504164763
14	DMRG	4	chi4	hop up r=1	0.407400911466309	0.407400911466309	1.0	18.510537504164763
14	DMRG	4	chi8	hop up r=1	0.407400911466309	0.00392820061336957	18.53909217547093	18.510537504164763
14	DMRG	4	chi16	hop up r=1	0.407400911466309	0.00034693044076705704	18.515529180407707	18.510537504164763
14	DMRG	4	chi32	hop up r=1	0.407400911466309	4.35719280763025e-5	18.51119057827775	18.510537504164763
14	DMRG	4	exact	hop up r=1	0.407400911466309	0.0	18.510537504164763	18.510537504164763
14	DMRG	4	UHF	hop up r=1	0.407400911466309	-0.03140536445787995	16.357809233131867	18.510537504164763
14	DMRG	4	UHFsym	hop up r=1	0.407400911466309	-0.031405364457882	16.35780923313165	18.510537504164763
14	ED	5	chi2	n	0.9999999999999748	-2.5424107263916085e-14	0.99999999987485	1.00000000000114
14	ED	5	chi4	n	0.9999999999999748	5.0152761943422774e-9	1.0000000001200424	1.00000000000114
14	ED	5	chi8	n	0.9999999999999748	-5.778154621438603e-10	0.9999999999905957	1.00000000000114
14	ED	5	chi16	n	0.9999999999999748	-4.8591908274886464e-11	1.00000000000228	1.00000000000114
14	ED	5	chi32	n	0.9999999999999748	-1.1415646206103247e-11	1.0000000000012181	1.00000000000114
14	ED	5	exact	n	0.9999999999999748	-7.489897591028694e-12	1.00000000000114	1.00000000000114
14	ED	5	UHF	n	0.9999999999999748	-2.5646151868841116e-14	0.019095796533012348	1.00000000000114
14	ED	5	UHFsym	n	0.9999999999999748	-2.5646151868841116e-14	1.000000000000002	1.00000000000114
14	ED	5	chi2	Sz	6.4698246760031e-14	4.2044191461698316e-9	1.0000000017980524	0.9999999999707199
14	ED	5	chi4	Sz	6.4698246760031e-14	-7.543195096326727e-10	1.0000000069626096	0.9999999999707199
14	ED	5	chi8	Sz	6.4698246760031e-14	-6.164214277903923e-11	0.9999999991343137	0.9999999999707199
14	ED	5	chi16	Sz	6.4698246760031e-14	-1.0822290286149894e-10	0.999999999883143	0.9999999999707199
14	ED	5	chi32	Sz	6.4698246760031e-14	-4.823864224734464e-11	0.9999999999627976	0.9999999999707199
14	ED	5	exact	Sz	6.4698246760031e-14	-4.304503975482987e-11	0.9999999999707199	0.9999999999707199
14	ED	5	UHF	Sz	6.4698246760031e-14	0.38451474200796554	0.02583340771988967	0.9999999999707199
14	ED	5	UHFsym	Sz	6.4698246760031e-14	6.470128252611396e-14	0.9999999999999993	0.9999999999707199
14	ED	5	chi2	DoubleOcc	0.09957371970568282	0.09957371970568282	2.1789940851406775	28.295081410673188
14	ED	5	chi4	DoubleOcc	0.09957371970568282	0.03359772617737375	11.949136733415118	28.295081410673188
14	ED	5	chi8	DoubleOcc	0.09957371970568282	-0.00026896559872419123	28.293783784003573	28.295081410673188
14	ED	5	chi16	DoubleOcc	0.09957371970568282	0.00015506567487816314	28.293583533496072	28.295081410673188
14	ED	5	chi32	DoubleOcc	0.09957371970568282	-1.3274454942202585e-6	28.29508714323017	28.295081410673188
14	ED	5	exact	DoubleOcc	0.09957371970568282	2.465338488910618e-10	28.295081410673188	28.295081410673188
14	ED	5	UHF	DoubleOcc	0.09957371970568282	-0.0025746934729148074	1.2319630667210084	28.295081410673188
14	ED	5	UHFsym	DoubleOcc	0.09957371970568282	-0.002574693472914835	28.081491966895015	28.295081410673188
14	ED	5	chi2	ZZ onsite	-0.6017051211772433	0.39829487882275694	2.2129758272871083	52.87930835587521
14	ED	5	chi4	ZZ onsite	-0.6017051211772433	0.13439089467891785	14.573146929802975	52.87930835587521
14	ED	5	chi8	ZZ onsite	-0.6017051211772433	-0.001075861239292819	52.884538570242306	52.87930835587521
14	ED	5	chi16	ZZ onsite	-0.6017051211772433	0.0006202627966699348	52.868301207809054	52.87930835587521
14	ED	5	chi32	ZZ onsite	-0.6017051211772433	-5.309759171456818e-6	52.87937737451561	52.87930835587521
14	ED	5	exact	ZZ onsite	-0.6017051211772433	1.0010902107282504e-9	52.87930835587521	52.87930835587521
14	ED	5	UHF	ZZ onsite	-0.6017051211772433	-0.010298773891632917	52.21601356289632	52.87930835587521
14	ED	5	UHFsym	ZZ onsite	-0.6017051211772433	-0.010298773891633028	52.216013562896315	52.87930835587521
14	ED	5	chi2	ZZ up-up r=1	-0.649600025597798	0.3503999744022023	3.2182049977204135	57.76707132783096
14	ED	5	chi4	ZZ up-up r=1	-0.649600025597798	0.14597007325045908	14.406162611755697	57.76707132783096
14	ED	5	chi8	ZZ up-up r=1	-0.649600025597798	-0.01079087716885807	57.35722377716431	57.76707132783096
14	ED	5	chi16	ZZ up-up r=1	-0.649600025597798	-0.0029542120693830665	57.83571115375347	57.76707132783096
14	ED	5	chi32	ZZ up-up r=1	-0.649600025597798	1.7330251408820274e-5	57.76626536127514	57.76707132783096
14	ED	5	exact	ZZ up-up r=1	-0.649600025597798	1.639785418561246e-9	57.76707132783096	57.76707132783096
14	ED	5	UHF	ZZ up-up r=1	-0.649600025597798	0.13439662311759326	16.226361864966165	57.76707132783096
14	ED	5	UHFsym	ZZ up-up r=1	-0.649600025597798	-0.2598882593734474	5.799361065389128	57.76707132783096
14	ED	5	chi2	SzSz r=1	-0.13631499495469576	0.1136850050453043	1.2423221915554297	36.777086763333855
14	ED	5	chi4	SzSz r=1	-0.13631499495469576	0.029589531739388664	11.63119721300006	36.777086763333855
14	ED	5	chi8	SzSz r=1	-0.13631499495469576	-0.0027246562760031567	36.892813999171395	36.777086763333855
14	ED	5	chi16	SzSz r=1	-0.13631499495469576	-6.871726274962353e-5	36.77122186409679	36.777086763333855
14	ED	5	chi32	SzSz r=1	-0.13631499495469576	-1.7328154045537225e-6	36.777713727184754	36.777086763333855
14	ED	5	exact	SzSz r=1	-0.13631499495469576	4.273968956525209e-10	36.777086763333855	36.777086763333855
14	ED	5	UHF	SzSz r=1	-0.13631499495469576	0.03560397823850556	9.064573131562591	36.777086763333855
14	ED	5	UHFsym	SzSz r=1	-0.13631499495469576	-0.06296724238425558	4.495853450516969	36.777086763333855
14	ED	5	chi2	hop up r=1	0.562070720809759	0.562070720809759	1.0	42.347215795882015
14	ED	5	chi4	hop up r=1	0.562070720809759	-0.0722874383802431	23.80370407380038	42.347215795882015
14	ED	5	chi8	hop up r=1	0.562070720809759	0.007743350658734771	42.39200441854536	42.347215795882015
14	ED	5	chi16	hop up r=1	0.562070720809759	0.0021603109380367025	42.427756641927246	42.347215795882015
14	ED	5	chi32	hop up r=1	0.562070720809759	4.2827611590467995e-6	42.34742716832829	42.347215795882015
14	ED	5	exact	hop up r=1	0.562070720809759	-3.4637803736359274e-10	42.347215795882015	42.347215795882015
14	ED	5	UHF	hop up r=1	0.562070720809759	0.12316126330721544	14.73917946708011	42.347215795882015
14	ED	5	UHFsym	hop up r=1	0.562070720809759	0.12316126330721261	14.739179467080568	42.347215795882015
14	DMRG	5	chi2	n	1.0000000000074647	7.464473483764777e-12	0.99999999987485	1.00000000000114
14	DMRG	5	chi4	n	1.0000000000074647	5.022766091933306e-9	1.0000000001200424	1.00000000000114
14	DMRG	5	chi8	n	1.0000000000074647	-5.703255645528316e-10	0.9999999999905957	1.00000000000114
14	DMRG	5	chi16	n	1.0000000000074647	-4.110201068385777e-11	1.00000000000228	1.00000000000114
14	DMRG	5	chi32	n	1.0000000000074647	-3.9257486150745535e-12	1.0000000000012181	1.00000000000114
14	DMRG	5	exact	n	1.0000000000074647	0.0	1.00000000000114	1.00000000000114
14	DMRG	5	UHF	n	1.0000000000074647	7.464251439159852e-12	0.019095796533012348	1.00000000000114
14	DMRG	5	UHFsym	n	1.0000000000074647	7.464251439159852e-12	1.000000000000002	1.00000000000114
14	DMRG	5	chi2	Sz	4.3109738001589903e-11	4.2474641859246614e-9	1.0000000017980524	0.9999999999707199
14	DMRG	5	chi4	Sz	4.3109738001589903e-11	-7.112744698778428e-10	1.0000000069626096	0.9999999999707199
14	DMRG	5	chi8	Sz	4.3109738001589903e-11	-1.859710302420936e-11	0.9999999991343137	0.9999999999707199
14	DMRG	5	chi16	Sz	4.3109738001589903e-11	-6.517786310666907e-11	0.999999999883143	0.9999999999707199
14	DMRG	5	chi32	Sz	4.3109738001589903e-11	-5.1936024925147706e-12	0.9999999999627976	0.9999999999707199
14	DMRG	5	exact	Sz	4.3109738001589903e-11	0.0	0.9999999999707199	0.9999999999707199
14	DMRG	5	UHF	Sz	4.3109738001589903e-11	0.38451474205101055	0.02583340771988967	0.9999999999707199
14	DMRG	5	UHFsym	Sz	4.3109738001589903e-11	4.3109741037355986e-11	0.9999999999999993	0.9999999999707199
14	DMRG	5	chi2	DoubleOcc	0.09957371945914897	0.09957371945914897	2.1789940851406775	28.295081410673188
14	DMRG	5	chi4	DoubleOcc	0.09957371945914897	0.0335977259308399	11.949136733415118	28.295081410673188
14	DMRG	5	chi8	DoubleOcc	0.09957371945914897	-0.0002689658452580401	28.293783784003573	28.295081410673188
14	DMRG	5	chi16	DoubleOcc	0.09957371945914897	0.00015506542834431425	28.293583533496072	28.295081410673188
14	DMRG	5	chi32	DoubleOcc	0.09957371945914897	-1.3276920280691495e-6	28.29508714323017	28.295081410673188
14	DMRG	5	exact	DoubleOcc	0.09957371945914897	0.0	28.295081410673188	28.295081410673188
14	DMRG	5	UHF	DoubleOcc	0.09957371945914897	-0.0025746937194486563	1.2319630667210084	28.295081410673188
14	DMRG	5	UHFsym	DoubleOcc	0.09957371945914897	-0.002574693719448684	28.081491966895015	28.295081410673188
14	DMRG	5	chi2	ZZ onsite	-0.6017051221783335	0.3982948778216667	2.2129758272871083	52.87930835587521
14	DMRG	5	chi4	ZZ onsite	-0.6017051221783335	0.13439089367782764	14.573146929802975	52.87930835587521
14	DMRG	5	chi8	ZZ onsite	-0.6017051221783335	-0.0010758622403830298	52.884538570242306	52.87930835587521
14	DMRG	5	chi16	ZZ onsite	-0.6017051221783335	0.000620261795579724	52.868301207809054	52.87930835587521
14	DMRG	5	chi32	ZZ onsite	-0.6017051221783335	-5.3107602616675464e-6	52.87937737451561	52.87930835587521
14	DMRG	5	exact	ZZ onsite	-0.6017051221783335	0.0	52.87930835587521	52.87930835587521
14	DMRG	5	UHF	ZZ onsite	-0.6017051221783335	-0.010298774892723128	52.21601356289632	52.87930835587521
14	DMRG	5	UHFsym	ZZ onsite	-0.6017051221783335	-0.01029877489272324	52.216013562896315	52.87930835587521
14	DMRG	5	chi2	ZZ up-up r=1	-0.6496000272375834	0.35039997276241686	3.2182049977204135	57.76707132783096
14	DMRG	5	chi4	ZZ up-up r=1	-0.6496000272375834	0.14597007161067366	14.406162611755697	57.76707132783096
14	DMRG	5	chi8	ZZ up-up r=1	-0.6496000272375834	-0.01079087880864349	57.35722377716431	57.76707132783096
14	DMRG	5	chi16	ZZ up-up r=1	-0.6496000272375834	-0.002954213709168485	57.83571115375347	57.76707132783096
14	DMRG	5	chi32	ZZ up-up r=1	-0.6496000272375834	1.7328611623401713e-5	57.76626536127514	57.76707132783096
14	DMRG	5	exact	ZZ up-up r=1	-0.6496000272375834	0.0	57.76707132783096	57.76707132783096
14	DMRG	5	UHF	ZZ up-up r=1	-0.6496000272375834	0.13439662147780784	16.226361864966165	57.76707132783096
14	DMRG	5	UHFsym	ZZ up-up r=1	-0.6496000272375834	-0.2598882610132328	5.799361065389128	57.76707132783096
14	DMRG	5	chi2	SzSz r=1	-0.13631499538209266	0.1136850046179074	1.2423221915554297	36.777086763333855
14	DMRG	5	chi4	SzSz r=1	-0.13631499538209266	0.029589531311991768	11.63119721300006	36.777086763333855
14	DMRG	5	chi8	SzSz r=1	-0.13631499538209266	-0.0027246567034000524	36.892813999171395	36.777086763333855
14	DMRG	5	chi16	SzSz r=1	-0.13631499538209266	-6.871769014651918e-5	36.77122186409679	36.777086763333855
14	DMRG	5	chi32	SzSz r=1	-0.13631499538209266	-1.733242801449375e-6	36.777713727184754	36.777086763333855
14	DMRG	5	exact	SzSz r=1	-0.13631499538209266	0.0	36.777086763333855	36.777086763333855
14	DMRG	5	UHF	SzSz r=1	-0.13631499538209266	0.03560397781110866	9.064573131562591	36.777086763333855
14	DMRG	5	UHFsym	SzSz r=1	-0.13631499538209266	-0.06296724281165247	4.495853450516969	36.777086763333855
14	DMRG	5	chi2	hop up r=1	0.562070721156137	0.562070721156137	1.0	42.347215795882015
14	DMRG	5	chi4	hop up r=1	0.562070721156137	-0.07228743803386506	23.80370407380038	42.347215795882015
14	DMRG	5	chi8	hop up r=1	0.562070721156137	0.0077433510051128085	42.39200441854536	42.347215795882015
14	DMRG	5	chi16	hop up r=1	0.562070721156137	0.00216031128441474	42.427756641927246	42.347215795882015
14	DMRG	5	chi32	hop up r=1	0.562070721156137	4.283107537084163e-6	42.34742716832829	42.347215795882015
14	DMRG	5	exact	hop up r=1	0.562070721156137	0.0	42.347215795882015	42.347215795882015
14	DMRG	5	UHF	hop up r=1	0.562070721156137	0.12316126365359348	14.73917946708011	42.347215795882015
14	DMRG	5	UHFsym	hop up r=1	0.562070721156137	0.12316126365359065	14.739179467080568	42.347215795882015
14	ED	6	chi2	n	0.9999999999999951	-4.6629367034256575e-15	0.9999999996055186	1.0000000000001898
14	ED	6	chi4	n	0.9999999999999951	-5.015306614453152e-9	0.9999999984523579	1.0000000000001898
